danceability,energy,key,loudness,popularity
0.143,0.872,3,-7.295,0
0.724,0.416,5,-8.964,1
0.62,0.443,2,-6.771,0
0.303,0.926,4,-3.945,1
0.567,0.777,4,-3.447,1
0.697,0.681,4,-5.084,1
0.599,0.801,1,-4.912,0
0.785,0.629,1,-5.341,0
0.0655,0.206,0,-15.466,0
0.279,0.966,2,-6.485,0
0.481,0.94,7,-5.204,1
0.688,0.995,8,-6.518,0
0.437,0.948,2,-3.349,0
0.228,0.936,5,-5.302,0
0.394,0.986,10,-2.442,0
0.634,0.69,6,-7.804,1
0.218,0.923,2,-8.261,0
0.857,0.751,1,-7.086,1
0.556,0.38,0,-12.599,0
0.892,0.631,11,-2.522,1
0.513,0.661,3,-6.8,1
0.655,0.433,5,-7.577,1
0.619,0.741,5,-7.186,0
0.522,0.874,6,-4.392,1
0.603,0.707,2,-6.215,1
0.77,0.854,1,-0.949,1
0.214,0.708,0,-4.044,0
0.342,0.709,8,-6.151,0
0.341,0.662,9,-5.023,1
0.209,0.872,9,-2.996,1
0.765,0.666,7,-5.384,1
0.867,0.854,8,-5.211,1
0.43,0.203,8,-10.425,1
0.796,0.909,0,-8.571,0
0.297,0.501,7,-14.485,0
0.548,0.769,4,-4.853,1
0.554,0.806,9,-8.376,0
0.692,0.744,2,-4.565,1
0.725,0.822,9,-10.059,1
0.448,0.875,1,-6.383,1
0.659,0.966,8,-2.783,1
0.59,0.656,11,-5.548,1
0.49,0.987,11,-6.341,0
0.643,0.86,11,-4.447,1
0.725,0.803,2,-4.083,1
0.705,0.872,11,-3.557,1
0.369,0.996,10,-1.531,1
0.8,0.65,0,-9.145,0
0.554,0.81,7,-5.277,0
0.743,0.766,0,-6.375,1
0.564,0.893,7,-4.606,1
0.974,0.586,0,-3.801,1
0.644,0.654,2,-8.242,0
0.665,0.958,9,-7.777,1
0.482,0.463,1,-7.927,0
0.525,0.873,7,-4.601,0
0.862,0.742,7,-4.722,1
0.209,0.0615,7,-21.332,0
0.672,0.623,9,-5.699,1
0.484,0.905,10,-3.993,1
0.626,0.903,4,-8.072,1
0.638,0.847,7,-2.574,1
0.245,0.467,9,-10.097,0
0.832,0.688,2,-6.346,1
0.368,0.185,8,-19.298,0
0.612,0.797,6,-4.896,1
0.78,0.675,1,-5.568,1
0.398,0.699,0,-5.008,1
0.499,0.791,8,-6.512,0
0.603,0.864,11,-5.282,1
0.587,0.59,2,-10.221,0
0.59,0.666,4,-4.047,1
0.536,0.598,1,-9.608,1
0.172,0.557,0,-8.79,0
0.353,0.837,4,-5.551,0
0.366,0.847,8,-5.216,1
0.508,0.821,2,-5.279,1
0.457,0.632,5,-12.698,0
0.364,0.72,6,-4.237,1
0.384,0.581,4,-8.881,0
0.873,0.833,1,-5.511,1
0.658,0.713,9,-6.83,1
0.493,0.643,0,-5.19,1
0.559,0.71,10,-8.365,0
0.583,0.394,9,-7.73,1
0.347,0.868,5,-4.145,1
0.402,0.976,4,-3.835,0
0.649,0.931,1,-3.15,1
0.517,0.93,6,-3.902,1
0.457,0.754,11,-4.022,1
0.671,0.646,6,-8.027,0
0.606,0.699,8,-3.103,1
0.551,0.773,11,-6.578,1
0.25,0.136,10,-12.162,1
0.882,0.769,11,-3.448,1
0.387,0.87,4,-5.65,0
0.245,0.975,9,-4.018,0
0.366,0.164,5,-14.356,0
0.404,0.922,5,-5.991,0
0.698,0.925,3,-4.209,1
0.564,0.538,6,-9.035,0
0.428,0.785,0,-4.853,1
0.681,0.753,8,-4.082,1
0.7,0.703,5,-12.67,0
0.691,0.792,9,-3.884,1
0.583,0.959,10,-4.506,0
0.784,0.518,7,-4.828,1
0.619,0.184,7,-12.425,0
0.599,0.565,11,-4.663,1
0.393,0.371,1,-14.762,0
0.545,0.413,0,-15.663,0
0.331,0.993,10,-2.88,0
0.644,0.939,11,-3.486,1
0.856,0.755,10,-5.691,1
0.489,0.955,11,-2.771,1
0.391,0.984,4,-2.562,0
0.795,0.899,1,-7.02,1
0.343,0.943,4,-5.086,0
0.518,0.948,6,-4.776,0
0.28,0.961,2,-7.31,0
0.828,0.586,8,-6.274,1
0.199,0.151,5,-20.124,0
0.587,0.943,0,-3.277,1
0.28,0.931,7,-5.507,0
0.404,0.126,6,-13.688,0
0.431,0.894,5,-2.673,1
0.414,0.402,10,-8.911,1
0.483,0.958,2,-6.983,0
0.416,0.791,0,-4.548,0
0.476,0.443,9,-7.563,1
0.539,0.97,1,-3.783,1
0.986,0.597,8,-6.809,1
0.475,0.214,2,-18.988,0
0.655,0.488,1,-9.17,1
0.558,0.719,2,-5.113,1
0.715,0.608,4,-7.674,0
0.51,0.676,0,-6.304,0
0.638,0.504,3,-5.641,1
0.439,0.936,2,-3.763,0
0.814,0.67,5,-11.664,0
0.469,0.689,9,-7.017,1
0.833,0.628,2,-7.041,1
0.523,0.365,4,-8.977,1
0.393,0.728,7,-6.849,0
0.841,0.629,1,-5.351,1
0.795,0.978,10,-6.097,1
0.595,0.507,0,-7.152,0
0.815,0.906,5,-3.194,1
0.72,0.808,6,-5.627,1
0.298,0.819,4,-11.143,0
0.618,0.764,8,-4.375,1
0.598,0.711,3,-5.373,1
0.509,0.538,5,-6.835,1
0.557,0.692,9,-3.246,0
0.241,0.986,6,-5.032,0
0.6,0.629,1,-6.949,1
0.586,0.762,11,-4.055,1
0.347,0.969,7,-5.863,0
0.749,0.42,5,-15.315,0
0.557,0.728,6,-6.181,1
0.708,0.922,2,-3.899,1
0.5,0.723,7,-4.33,1
0.65,0.753,2,-4.745,1
0.587,0.964,4,-3.617,0
0.432,0.776,8,-3.474,1
0.692,0.562,6,-6.034,1
0.186,0.953,4,-12.039,0
0.389,0.449,6,-5.826,1
0.837,0.697,0,-5.955,1
0.72,0.668,9,-7.928,1
0.378,0.938,9,-7.528,0
0.603,0.688,2,-12.969,0
0.871,0.597,5,-4.932,1
0.514,0.911,1,-2.027,1
0.639,0.517,9,-8.142,0
0.624,0.959,11,-6.253,1
0.73,0.878,0,-8.373,0
0.787,0.311,2,-11.816,0
0.821,0.639,6,-6.249,1
0.375,0.344,2,-12.561,0
0.581,0.163,0,-16.612,0
0.25,0.659,11,-9.742,0
0.101,0.754,0,-7.874,0
0.29,0.759,2,-13.791,0
0.409,0.365,2,-12.728,0
0.713,0.868,0,-6.644,0
0.86,0.861,6,-7.131,1
0.674,0.623,2,-5.97,1
0.395,0.396,2,-6.07,1
0.36,0.945,0,-4.71,0
0.541,0.913,4,-8.03,0
0.524,0.644,4,-4.986,1
0.554,0.704,6,-5.108,0
0.763,0.905,0,-3.156,1
0.441,0.966,1,-5.887,1
0.667,0.92,10,-4.117,1
0.442,0.835,9,-4.486,0
0.836,0.724,10,-5.789,1
0.594,0.736,11,-8.486,0
0.481,0.69,5,-4.177,1
0.149,0.151,6,-17.53,0
0.691,0.742,0,-4.49,1
0.635,0.6,4,-7.233,1
0.801,0.434,7,-9.174,1
0.677,0.86,4,-4.012,0
0.618,0.79,6,-4.973,1
0.0822,0.997,8,-2.985,0
0.753,0.881,7,-5.063,1
0.505,0.876,10,-6.107,1
0.571,0.784,11,-6.396,1
0.544,0.802,4,-4.152,1
0.661,0.346,11,-9.115,1
0.684,0.797,0,-5.406,1
0.622,0.942,0,-9.469,1
0.176,0.911,3,-4.443,0
0.491,0.956,11,-1.538,1
0.757,0.78,1,-5.038,1
0.77,0.587,8,-5.99,1
0.66,0.361,6,-10.418,1
0.696,0.874,10,-3.318,1
0.879,0.681,10,-8.951,1
0.483,0.936,11,-5.022,0
0.553,0.853,8,-3.668,1
0.908,0.557,8,-4.243,1
0.617,0.57,7,-5.562,1
0.7,0.507,8,-9.037,0
0.148,0.725,2,-13.288,0
0.507,0.843,11,-3.421,1
0.726,0.82,11,-3.472,1
0.495,0.612,2,-6.57,1
0.65,0.944,11,-5.894,0
0.831,0.429,0,-8.433,0
0.58,0.816,4,-5.165,1
0.605,0.913,0,-4.345,1
0.528,0.871,9,-8.01,1
0.703,0.639,5,-6.183,1
0.5,0.665,8,-7.157,1
0.569,0.893,0,-3.162,1
0.444,0.33,7,-13.379,0
0.307,0.466,6,-9.836,0
0.705,0.555,8,-8.488,1
0.834,0.696,5,-3.224,1
0.59,0.535,4,-9.661,0
0.538,0.457,10,-5.876,1
0.541,0.968,0,-4.129,1
0.589,0.872,7,-2.626,1
0.282,0.287,11,-19.141,0
0.48,0.751,1,-5.702,0
0.576,0.515,6,-6.178,1
0.219,0.759,5,-9.012,0
0.47,0.806,6,-4.1,1
0.739,0.511,9,-7.844,1
0.803,0.69,1,-9.752,0
0.319,0.861,0,-6.894,0
0.402,0.406,5,-15.119,0
0.557,0.8,10,-8.477,1
0.502,0.68,4,-5.707,1
0.507,0.633,9,-7.93,0
0.286,0.995,0,-3.002,0
0.251,0.918,1,-5.009,0
0.77,0.86,6,-3.702,1
0.545,0.796,10,-2.762,1
0.335,0.985,11,-6.052,0
0.631,0.714,5,-7.259,1
0.736,0.741,1,-4.458,1
0.437,0.589,4,-4.834,1
0.558,0.896,0,-3.687,1
0.502,0.939,3,-5.353,0
0.729,0.881,5,-5.024,1
0.617,0.551,1,-7.786,0
0.79,0.821,6,-4.954,0
0.558,0.801,5,-7.691,1
0.569,0.801,9,-9.035,0
0.132,0.948,2,-6.508,0
0.583,0.744,9,-6.318,0
0.296,0.9,2,-4.918,0
0.592,0.832,9,-8.505,0
0.906,0.536,5,-9.67,0
0.675,0.635,5,-5.356,1
0.493,0.935,0,-2.763,1
0.809,0.488,3,-9.637,0
0.245,0.984,7,-1.794,0
0.275,0.962,1,-6.116,0
0.592,0.77,1,-3.402,1
0.429,0.615,0,-4.703,0
0.792,0.454,5,-6.098,1
0.396,0.949,9,-6.226,0
0.526,0.882,9,-4.006,1
0.388,0.746,1,-5.306,1
0.86,0.903,7,-6.28,1
0.616,0.812,4,-4.618,1
0.823,0.7,0,-5.042,1
0.838,0.724,1,-6.9,1
0.662,0.926,8,-5.202,1
0.656,0.746,8,-5.379,1
0.677,0.92,2,-5.013,1
0.754,0.819,11,-8.352,0
0.416,0.741,7,-4.001,1
0.415,0.781,1,-6.947,1
0.539,0.747,11,-4.771,0
0.387,0.534,1,-9.628,0
0.335,0.858,7,-4.565,0
0.535,0.691,1,-5.544,1
0.551,0.617,10,-5.709,1
0.702,0.297,3,-9.76,1
0.591,0.768,10,-4.281,0
0.669,0.725,11,-6.386,1
0.428,0.808,9,-8.614,0
0.694,0.0939,5,-20.704,0
0.251,0.884,8,-9.425,0
0.634,0.719,8,-6.254,0
0.638,0.6,1,-5.637,0
0.789,0.495,11,-7.556,0
0.588,0.554,8,-8.406,1
0.63,0.625,6,-5.088,1
0.657,0.735,2,-10.165,0
0.375,0.862,11,-3.363,1
0.536,0.55,10,-6.733,1
0.378,0.609,10,-6.07,1
0.737,0.817,10,-4.246,1
0.198,0.183,0,-17.586,0
0.618,0.955,4,-3.836,1
0.675,0.859,11,-2.57,1
0.23,0.223,4,-18.471,0
0.476,0.982,5,-0.956,0
0.377,0.462,7,-5.665,0
0.578,0.714,11,-3.551,1
0.41,0.539,0,-8.412,1
0.588,0.916,1,-4.573,1
0.549,0.297,3,-17.109,0
0.533,0.909,10,-3.922,1
0.426,0.937,7,-6.229,0
0.845,0.884,6,-4.506,1
0.157,0.862,1,-3.016,0
0.485,0.584,4,-8.499,0
0.481,0.49,11,-12.531,0
0.27,0.167,9,-14.83,0
0.693,0.527,7,-10.856,0
0.18,0.969,1,-6.159,0
0.554,0.474,4,-7.843,1
0.192,0.44,4,-10.735,0
0.694,0.525,4,-6.699,0
0.723,0.84,0,-6.022,0
0.583,0.652,7,-6.255,1
0.212,0.216,0,-18.373,0
0.524,0.849,2,-4.634,1
0.175,0.89,6,-8.359,0
0.603,0.774,3,-6.066,1
0.604,0.759,7,-4.822,1
0.681,0.864,2,-7.839,1
0.725,0.487,8,-5.959,1
0.47,0.821,6,-7.156,0
0.795,0.784,6,-4.906,1
0.539,0.971,0,-4.381,0
0.571,0.49,10,-9.633,0
0.401,0.802,10,-5.646,1
0.174,0.621,11,-2.795,0
0.757,0.706,8,-6.665,1
0.63,0.78,6,-5.353,1
0.767,0.955,10,-3.822,0
0.163,0.0588,8,-20.266,0
0.294,0.949,0,-5.655,0
0.4,0.907,5,-4.956,0
0.842,0.718,1,-7.856,0
0.182,0.959,6,-5.601,0
0.584,0.429,3,-9.289,1
0.562,0.951,8,-7.38,0
0.512,0.993,11,-3.423,0
0.412,0.833,1,-3.865,1
0.781,0.485,1,-8.469,0
0.688,0.788,7,-5.661,0
0.314,0.841,9,-6.199,0
0.784,0.498,1,-6.977,1
0.419,0.907,8,-4.939,0
0.328,0.163,10,-22.428,0
0.797,0.667,1,-6.095,1
0.397,0.903,2,-4.577,1
0.761,0.716,10,-5.8,1
0.649,0.753,8,-4.875,0
0.723,0.784,6,-4.74,1
0.51,0.398,8,-7.685,1
0.362,0.318,2,-12.43,0
0.19,0.265,9,-9.206,1
0.63,0.698,10,-4.51,1
0.51,0.683,0,-4.338,1
0.563,0.826,6,-6.065,0
0.727,0.714,2,-4.494,0
0.752,0.476,7,-9.03,0
0.788,0.594,6,-4.864,1
0.215,0.914,8,-5.268,0
0.527,0.859,7,-7.945,0
0.682,0.719,5,-5.8,1
0.547,0.485,7,-5.368,1
0.6,0.56,8,-6.311,1
0.569,0.553,9,-5.386,0
0.897,0.835,4,-3.998,1
0.557,0.26,4,-15.062,1
0.167,0.94,11,-4.762,0
0.454,0.158,0,-9.188,0
0.623,0.871,0,-2.403,1
0.335,0.584,6,-7.089,1
0.665,0.991,7,-6.725,1
0.397,0.846,1,-5.64,0
0.501,0.496,4,-9.469,1
0.527,0.636,5,-12.888,0
0.854,0.705,1,-8.314,1
0.485,0.619,5,-7.115,1
0.606,0.721,11,-6.69,0
0.594,0.675,2,-6.368,1
0.35,0.59,2,-7.076,0
0.699,0.477,2,-9.339,1
0.697,0.389,0,-14.566,0
0.485,0.943,8,-4.315,0
0.431,0.851,7,-2.907,0
0.662,0.39,4,-10.416,1
0.77,0.475,7,-9.512,1
0.609,0.453,4,-11.686,0
0.444,0.727,0,-6.603,0
0.33,0.991,0,-3.235,0
0.787,0.655,6,-8.339,1
0.65,0.743,8,-11.213,0
0.311,0.947,6,-6.312,0
0.583,0.977,5,-7.232,0
0.605,0.386,8,-8.008,1
0.79,0.645,9,-5.426,1
0.297,0.966,7,-5.981,0
0.263,0.171,1,-11.748,0
0.74,0.434,1,-5.714,1
0.716,0.731,4,-8.73,0
0.7,0.63,6,-3.344,1
0.662,0.827,11,-3.095,1
0.886,0.62,5,-5.854,1
0.323,0.84,0,-7.319,0
0.326,0.108,2,-21.001,0
0.716,0.72,5,-2.183,1
0.453,0.286,5,-15.335,0
0.674,0.897,8,-3.053,1
0.585,0.401,8,-10.959,0
0.619,0.746,10,-5.479,1
0.579,0.955,2,-4.252,1
0.587,0.35,2,-10.954,1
0.232,0.076,2,-18.417,0
0.663,0.934,5,-4.227,1
0.727,0.649,0,-5.356,1
0.771,0.685,1,-4.639,1
0.899,0.645,10,-11.621,1
0.603,0.933,1,-3.358,1
0.18,0.973,7,-4.698,0
0.582,0.766,10,-6.972,1
0.335,0.902,1,-3.932,0
0.859,0.773,7,-4.549,1
0.573,0.906,9,-2.408,1
0.43,0.708,7,-6.804,1
0.539,0.905,2,-4.179,0
0.85,0.58,2,-8.156,1
0.281,0.991,7,-4.341,0
0.234,0.987,9,-7.966,0
0.42,0.787,8,-4.467,1
0.472,0.764,11,-7.249,1
0.641,0.715,11,-4.882,0
0.582,0.908,7,-5.641,1
0.596,0.62,5,-6.133,1
0.39,0.991,1,-0.794,0
0.493,0.747,11,-5.547,0
0.454,0.636,0,-4.731,1
0.735,0.826,1,-4.902,1
0.658,0.954,9,-5.376,0
0.713,0.772,2,-6.69,1
0.421,0.79,7,-4.457,1
0.449,0.903,1,-4.949,1
0.522,0.968,0,-2.537,0
0.217,0.995,9,-2.856,0
0.353,0.841,3,-5.095,0
0.547,0.644,6,-7.583,0
0.556,0.864,3,-5.87,1
0.437,0.547,0,-12.16,0
0.845,0.935,4,-3.262,1
0.807,0.941,9,-7.675,0
0.681,0.778,9,-5.333,0
0.607,0.238,8,-11.496,0
0.632,0.743,2,-6.832,0
0.525,0.446,8,-8.797,1
0.435,0.95,2,-4.747,0
0.764,0.749,4,-6.118,0
0.412,0.512,3,-6.787,0
0.851,0.629,1,-8.385,1
0.348,0.986,5,-3.475,0
0.941,0.631,1,-5.998,1
0.426,0.917,0,-2.968,1
0.505,0.684,5,-8.653,0
0.61,0.883,4,-4.355,1
0.499,0.825,6,-5.146,1
0.237,0.847,6,-7.622,0
0.587,0.622,4,-5.535,1
0.476,0.888,6,-4.47,0
0.587,0.99,0,-4.496,1
0.834,0.687,1,-6.473,1
0.482,0.929,0,-5.595,0
0.608,0.825,2,-6.303,1
0.549,0.975,0,-1.988,0
0.499,0.562,0,-9.957,0
0.84,0.521,8,-8.47,0
0.48,0.753,4,-5.875,0
0.694,0.511,8,-9.34,1
0.667,0.809,6,-3.9,1
0.763,0.81,5,-5.118,1
0.347,0.979,0,-3.891,0
0.642,0.805,2,-7.238,1
0.528,0.475,10,-8.996,0
0.233,0.949,7,-5.436,0
0.555,0.686,1,-4.883,1
0.639,0.457,4,-7.749,1
0.551,0.81,11,-4.365,1
0.476,0.997,8,-5.11,0
0.746,0.848,2,-4.638,1
0.295,0.982,0,-4.28,0
0.745,0.739,1,-4.461,1
0.558,0.823,10,-4.588,1
0.37,0.973,9,-3.808,0
0.511,0.338,7,-11.606,0
0.303,0.939,10,-6.377,0
0.508,0.945,1,-3.265,0
0.724,0.918,6,-3.901,0
0.301,0.823,1,-4.072,1
0.594,0.874,0,-3.716,1
0.44,0.976,10,-3.17,1
0.402,0.215,0,-12.825,0
0.703,0.782,5,-4.16,1
0.0958,0.199,3,-14.773,0
0.857,0.801,0,-6.499,1
0.556,0.393,11,-6.589,1
0.477,0.989,2,-3.677,0
0.223,0.611,4,-6.849,0
0.406,0.73,9,-6.278,1
0.218,0.194,7,-21.703,0
0.765,0.87,5,-5.191,1
0.539,0.271,5,-14.093,0
0.676,0.601,0,-4.905,1
0.565,0.453,8,-7.76,1
0.304,0.977,8,-5.453,0
0.549,0.865,7,-1.827,0
0.682,0.908,5,-6.719,0
0.441,0.748,9,-6.178,0
0.733,0.664,8,-6.163,1
0.41,0.883,6,-5.648,0
0.403,0.439,9,-15.154,0
0.863,0.514,4,-7.243,1
0.62,0.921,2,-1.909,1
0.321,0.637,7,-5.818,0
0.927,0.596,10,-7.058,1
0.707,0.451,11,-10.38,1
0.149,0.846,4,-6.65,0
0.647,0.608,2,-7.453,0
0.748,0.767,11,-7.806,1
0.274,0.915,1,-5.259,0
0.466,0.721,2,-5.45,1
0.71,0.477,1,-7.44,1
0.553,0.903,6,-6.131,1
0.432,0.859,0,-4.825,0
0.468,0.404,5,-7.25,1
0.371,0.934,1,-7.073,0
0.481,0.945,10,-8.009,0
0.481,0.832,6,-3.555,1
0.25,0.136,10,-12.162,1
0.419,0.263,10,-12.728,0
0.53,0.871,9,-4.164,0
0.548,0.889,9,-4.682,1
0.398,0.902,3,-3.518,1
0.648,0.777,5,-5.46,1
0.367,0.289,5,-11.125,0
0.837,0.765,7,-5.007,1
0.233,0.261,0,-17.975,0
0.489,0.695,4,-5.551,0
0.469,0.451,10,-7.242,1
0.302,0.11,1,-19.595,0
0.375,0.985,8,-2.754,0
0.611,0.523,2,-4.416,1
0.308,0.942,0,-4.534,0
0.272,0.747,11,-8.889,0
0.519,0.749,6,-3.318,1
0.482,0.483,1,-11.049,0
0.378,0.82,0,-5.218,0
0.727,0.696,7,-8.313,1
0.768,0.648,2,-12.307,0
0.423,0.401,7,-11.165,0
0.495,0.837,7,-4.289,1
0.499,0.61,8,-5.11,1
0.739,0.836,4,-4.433,1
0.168,0.941,6,-5.303,0
0.215,0.685,4,-10.622,0
0.57,0.481,7,-9.741,0
0.292,0.462,6,-7.545,0
0.467,0.91,11,-3.057,0
0.763,0.631,2,-6.424,0
0.601,0.8,9,-9.509,0
0.596,0.54,7,-6.723,1
0.637,0.776,6,-6.623,0
0.307,0.951,1,-5.369,0
0.659,0.468,8,-7.439,1
0.755,0.381,8,-6.696,1
0.821,0.773,4,-6.741,1
0.266,0.149,0,-20.417,0
0.199,0.264,11,-14.976,0
0.758,0.642,7,-8.128,1
0.505,0.763,3,-5.386,1
0.215,0.996,7,-2.952,0
0.727,0.676,7,-4.556,1
0.414,0.921,3,-5.486,0
0.608,0.821,10,-4.985,1
0.692,0.911,9,-5.098,1
0.262,0.899,2,-5.634,0
0.765,0.655,11,-7.83,0
0.578,0.878,11,-3.434,1
0.492,0.344,5,-15.259,0
0.459,0.801,7,-4.903,0
0.726,0.28,6,-11.744,1
0.549,0.8,8,-5.47,0
0.641,0.724,8,-3.843,1
0.695,0.993,0,-3.114,1
0.284,0.811,11,-12.034,0
0.595,0.792,1,-6.979,1
0.534,0.287,2,-10.866,0
0.712,0.496,2,-7.816,1
0.696,0.883,7,-5.209,0
0.46,0.275,10,-12.14,0
0.371,0.0883,0,-20.105,0
0.798,0.741,9,-6.802,1
0.624,0.84,4,-5.768,1
0.415,0.923,0,-5.793,0
0.628,0.941,0,-3.305,1
0.426,0.471,10,-13.897,0
0.497,0.89,4,-3.201,1
0.549,0.714,11,-9.668,0
0.652,0.767,9,-10.445,1
0.532,0.586,6,-8.011,0
0.71,0.597,7,-6.468,1
0.668,0.808,2,-5.26,1
0.538,0.889,7,-3.586,1
0.734,0.635,5,-7.03,1
0.63,0.726,7,-5.372,1
0.552,0.831,10,-4.819,1
0.813,0.836,7,-4.23,1
0.306,0.995,2,-3.203,0
0.771,0.927,9,-4.876,0
0.5,0.967,1,-4.725,0
0.442,0.315,11,-11.254,0
0.451,0.937,2,-3.187,0
0.496,0.921,6,-4.771,0
0.252,0.941,6,-4.264,0
0.602,0.894,4,-3.975,1
0.364,0.866,1,-6.798,0
0.837,0.658,1,-8.013,1
0.267,0.619,9,-5.392,1
0.283,0.995,6,-3.737,0
0.355,0.963,7,-5.812,0
0.559,0.733,2,-5.659,1
0.785,0.794,2,-2.197,1
0.569,0.793,0,-5.041,1
0.687,0.404,9,-9.481,1
0.358,0.467,4,-9.757,0
0.546,0.401,9,-12.319,0
0.643,0.713,2,-9.348,0
0.802,0.556,1,-5.395,1
0.671,0.82,0,-5.796,1
0.548,0.775,8,-3.285,1
0.775,0.736,0,-4.966,0
0.471,0.484,9,-9.414,0
0.545,0.91,2,-2.837,0
0.637,0.521,4,-6.959,1
0.476,0.736,2,-5.38,1
0.728,0.541,6,-8.954,1
0.692,0.714,5,-5.602,1
0.568,0.562,8,-10.861,0
0.607,0.807,0,-6.548,1
0.161,0.958,9,-5.594,0
0.564,0.947,2,-4.998,1
0.467,0.329,8,-9.165,1
0.733,0.744,1,-3.51,1
0.62,0.93,1,-3.685,1
0.634,0.677,5,-7.278,1
0.517,0.719,4,-6.734,0
0.687,0.619,5,-6.733,1
0.256,0.36,4,-12.427,0
0.504,0.429,8,-12.735,1
0.438,0.386,4,-10.024,1
0.426,0.784,3,-3.225,1
0.789,0.881,11,-5.758,1
0.747,0.398,5,-12.932,1
0.425,0.79,9,-6.675,0
0.419,0.979,0,-5.307,0
0.785,0.864,10,-2.955,1
0.447,0.974,11,-3.776,0
0.838,0.763,10,-11.132,1
0.58,0.491,0,-6.462,1
0.676,0.2,9,-17.735,0
0.162,0.98,1,-9.488,0
0.56,0.825,11,-3.862,1
0.666,0.817,2,-6.072,1
0.605,0.588,8,-5.924,0
0.513,0.46,1,-8.201,0
0.804,0.872,6,-7.931,0
0.651,0.699,5,-5.006,1
0.478,0.72,1,-6.845,0
0.229,0.5,4,-6.769,1
0.558,0.314,2,-10.623,1
0.494,0.446,10,-14.902,0
0.783,0.765,9,-5.227,1
0.805,0.693,9,-10.266,0
0.711,0.761,8,-3.04,1
0.703,0.867,0,-4.309,0
0.725,0.752,10,-12.972,0
0.42,0.885,0,-6.611,0
0.561,0.929,2,-3.201,0
0.658,0.947,10,-4.12,0
0.492,0.859,4,-4.274,1
0.474,0.924,9,-3.923,1
0.361,0.859,3,-5.122,0
0.478,0.736,7,-7.124,1
0.621,0.644,2,-5.624,1
0.396,0.983,2,-5.001,0
0.25,0.975,2,-5.394,0
0.738,0.76,1,-4.521,1
0.541,0.77,5,-4.17,1
0.532,0.943,7,-4.549,1
0.537,0.674,5,-5.134,1
0.332,0.353,5,-15.538,0
0.811,0.726,1,-7.883,0
0.775,0.837,10,-4.965,1
0.621,0.473,5,-6.07,1
0.455,0.804,2,-10.648,0
0.688,0.838,0,-13.33,0
0.565,0.541,9,-8.426,1
0.685,0.89,1,-4.302,1
0.32,0.492,5,-6.388,0
0.429,0.913,11,-5.945,0
0.423,0.862,0,-5.13,1
0.549,0.937,1,-5.049,0
0.566,0.749,2,-4.435,1
0.489,0.915,2,-7.551,0
0.701,0.724,0,-5.751,1
0.759,0.947,6,-6.845,0
0.392,0.492,7,-14.757,0
0.795,0.599,0,-9.877,0
0.559,0.972,6,-3.524,1
0.799,0.916,1,-3.344,1
0.584,0.524,4,-6.001,1
0.688,0.733,9,-4.569,1
0.647,0.746,2,-10.597,1
0.572,0.896,5,-4.027,0
0.712,0.842,6,-6.119,0
0.458,0.883,1,-3.88,0
0.634,0.727,0,-8.802,0
0.782,0.63,1,-5.683,1
0.544,0.659,9,-7.191,1
0.487,0.898,5,-4.436,1
0.525,0.448,2,-10.365,0
0.737,0.615,3,-3.76,1
0.234,0.187,2,-18.682,0
0.449,0.691,4,-5.65,1
0.48,0.936,5,-6.214,0
0.65,0.501,10,-6.905,1
0.714,0.885,7,-5.922,1
0.582,0.969,6,-3.073,0
0.814,0.494,8,-7.167,1
0.643,0.368,11,-8.379,1
0.749,0.495,2,-8.456,1
0.328,0.576,1,-7.052,0
0.621,0.888,8,-6.199,1
0.676,0.432,7,-8.035,1
0.697,0.709,5,-1.917,1
0.525,0.849,10,-7.727,0
0.304,0.9,6,-6.099,0
0.397,0.74,3,-6.584,1
0.459,0.427,7,-7.734,1
0.467,0.752,11,-3.244,1
0.476,0.895,4,-4.857,1
0.381,0.651,9,-6.973,0
0.811,0.726,0,-3.995,1
0.477,0.47,11,-7.407,0
0.639,0.678,7,-5.02,1
0.38,0.442,0,-6.782,0
0.895,0.827,8,-4.465,1
0.682,0.483,10,-7.718,1
0.31,0.663,3,-6.075,1
0.431,0.938,3,-4.507,1
0.466,0.998,3,-8.933,0
0.338,0.93,1,-6.172,0
0.723,0.644,0,-4.803,1
0.47,0.794,1,-5.784,1
0.55,0.938,11,-3.556,1
0.798,0.816,10,-6.019,0
0.288,0.856,5,-6.577,0
0.541,0.953,5,-4.229,1
0.53,0.305,6,-8.568,1
0.291,0.281,5,-14.198,0
0.486,0.394,8,-8.728,1
0.423,0.909,4,-4.586,0
0.499,0.552,8,-14.109,0
0.715,0.733,1,-7.068,1
0.462,0.51,0,-5.321,0
0.785,0.575,9,-8.105,0
0.483,0.946,6,-3.791,0
0.714,0.962,6,-5.097,0
0.486,0.763,0,-5.524,0
0.0699,0.963,0,-5.38,0
0.546,0.939,7,-7.662,0
0.671,0.383,8,-13.421,0
0.919,0.627,4,-7.927,1
0.423,0.391,4,-6.517,1
0.413,0.684,10,-6.099,1
0.703,0.659,4,-7.395,1
0.515,0.519,9,-11.197,0
0.134,0.129,7,-17.113,0
0.746,0.529,5,-10.522,0
0.516,0.625,7,-9.677,0
0.935,0.781,6,-5.795,1
0.36,0.9,2,-4.525,0
0.685,0.944,5,-5.19,1
0.209,0.284,4,-12.72,0
0.631,0.762,11,-7.967,0
0.359,0.518,2,-3.537,1
0.436,0.363,6,-12.313,0
